Angels and ministers of grace defend us!;Angels and ministers of grace defend us.
Alas, then she is drowned.;She is drowned.
And be not easily won to our requests.;Be easy to win over our requests.
And you must cut this flesh from off his breast.;You have to cut this flesh from his breast.
And begged he pardon?;He asked him to pardon.
And so am I, being else by faith enforced To call young Claudio to a reckoning for it.;I am, being a man of faith, obligated to call young Claudio to a reckoning for it.
After a little time, I’ll beat him too.;After a little time, I will beat him too.
All eyes!;All eyes!
A greater gift?;What is a greater gift?
A trade, sir, that I hope I may use with a safe conscience, which is, indeed, sir, a mender of bad soles.;A trade, sir, that I hope I can use with a safe conscience, and is indeed a mender of bad soles.
And so adieu, sir.;So adieu, sir.
And look you get a prayer book in your hand And stand between two churchmen, good my lord, For on that ground I’ll make a holy descant.;You get a prayer book in your hand and stand between two churchmen, good my lord, for on that ground I will make a holy descant.
Adultery?;Adultery?
A sight most pitiful in the meanest wretch, Past speaking of in a king.;It is a sight most pitiful in the meanest wretch, speaking of in a king.
And lovers' absent hours More tedious than the dial eightscore times!;The absence of lovers is more tedious than the dial eightscore times.
A sister I bequeath you whom no brother Did ever love so dearly.;I behold a sister whom no brother ever loved so much.
A tailor make a man?;A tailor makes a man?
Adieu, be vigitant, I beseech you.;Adieu, be vigilant, I beg you.
And therefore, I pray thee, news.;I pray you, news.
And she’s fair I love.;I love her.
All that glisters is not gold— Often have you heard that told.;All that glisters do is not gold, you have heard that told you.
And all the better is it for the maid.;It is for the maid.
And I would I could find in my heart that I had not a hard heart, for truly I love none.;I would find in my heart that I had not a hard heart, because I love none.
Alas, I sent you money to redeem you By Dromio here, who came in haste for it.;I sent you money to redeem you by Dromio, who came in grabs.
A ship you sent me to, to hire waftage.;A ship you sent me to, to hire waftage.
And yet, to say the truth, reason and love keep little company together nowadays.;To say the truth, reason and love keep little company together.
All which time Before the gods my knee shall bow my prayers To them for you.;I will be praying for you all the time before the gods.
And these does she apply for warnings and portents And evils imminent, and on her knee Hath begged that I will stay at home today.;She is asking for warnings and warnings and warnings and warnings for imminent evils, and on her knee Hath begged me to stay at home today.
A thing for me?;What is going on for me?
An you be mine, I’ll give you to my friend.;If you are mine, I will give you to my friend.
And you too, sir.;You too, sir.
A marvelous witty fellow, I assure you, but I will go about with him.—Come you hither, sirrah, a word in your ear.;I am a wonderful witty fellow, I assure you, but I will go with him.
Are you full of them?;Are you full of them?
Answer my life my judgment, Thy youngest daughter does not love thee least, Nor are those empty-hearted whose low sound Reverbs no hollowness.;Answer my life my judgment, your youngest daughter does not love you the least, and neither are those empty-hearted who do not sound like hollowness.
And I another.;I am another.
And this way have you well expounded it.;You have a good reason to tell it.
A king, a king!;A king, a king!
And fair words to them.;They are good.
And so, without more circumstance at all, I hold it fit that we shake hands and part.;I hold it right, without any circumstance, that we shake hands and take part.
Adieu.;Adieu.
And hath challenged thee?;Hast du challenged you?
Are our eyes our own?;Are our eyes our own?
All disconsolate, With Pindarus his bondman on this hill.;All disconsolate, with Pindarus his bondman on this hill.
And for his cowardship, ask Fabian.;For his cowardship, ask Fabian.
Albeit you have deserved High commendation, true applause, and love, Yet such is now the duke’s condition That he misconsters all that you have done.;You deserve praise, true applause, and love, but now he is a duke who is a fool.
Alack, my lord, what do you mean by that?;What are you saying by that?
And I, my royal sovereign.;I am my royal sovereign.
And be a happy mother by the deed.;Be a happy mother by the act.
Acquaint her here of my son Paris' love, And bid her, mark you me, on Wednesday next— But, soft!;Affirm her here the love of my son Paris and ask her to mark you on Wednesday next week.
And these few precepts in thy memory Look thou character.;You are a character.
An oath of mickle might, and fury shall abate.;A oath of humour will be poured, and fury will be poured.
A deed without a name.;A crime without a name.
A man that had a wife with such a wit, he might say “Wit, whither wilt?”  Nay, you might keep that check for it, till you met your wife’s wit going to your neighbor’s bed.;If a man had a wife with such a wit, he might say “Wit, whither wilt?”
And there she shall at Friar Lawrence' cell Be shrived and married.;She will be married and shrived in Friar Lawrence's cell.
And though we lay these honors on this man To ease ourselves of divers slanderous loads, He shall but bear them as the ass bears gold, To groan and sweat under the business, Either led or driven, as we point the way.;He will not bear them as the ass bears gold, to groan and sweat under the business, either led or driven, as we point the way.
A truant disposition, good my lord.;A truant disposition, good my lord.
Are they all ready?;Are they all ready?
Am I the motive of these tears, my lord?;Am I the motive for these tears, my lord?
A most high miracle!;A great miracle!
And therefore will come.;So, we will come.
And, gentle master, I received no gold.;I was a gentle master.
About it, and write “happy” when thou’st done.;You can write “happy” when you are done.
And she’s obedient, as you say, obedient, Very obedient.—Proceed you in your tears.— Concerning this, sir—Oh, well-painted passion!— I am commanded home.—Get you away, I’ll send for you anon.—Sir, I obey the mandate And will return to Venice.—Hence, avaunt!;She is obedient, very obedient.—Proceed you in your tears.— Concerning this, sir.
A noble prisoner!;A noble prisoner!
And they have been grand-jurymen since before Noah was a sailor.;They are grand-jurymen since Noah was a sailor.
And I’ll go to bed at noon.;I will go to bed at noon.
All but Metellus Cimber, and he’s gone To seek you at your house.;All except Metellus Cimber, he is gone to seek you at your house.
All dead.;All dead.
A certain aim he took At a fair vestal thronèd by the west, And loosed his love shaft smartly from his bow As it should pierce a hundred thousand hearts.;He took a certain aim at a fair vestal throned by the west and loosed his love shaft smartly from his bow, as it would pierce a hundred thousand hearts.
Accost, Sir Andrew, accost.;Sir Andrew, accost.
Ah, that good Kent— He said it would be thus, poor banished man.;He said it would be poor banished man.
And did you leave him in this contemplation?;Did you leave him in this contemplation?
And wast thou fain, poor father, To hovel thee with swine and rogues forlorn In short and musty straw?;Wasn’t you tempted, poor father, to hovel you with swine and rogues forlorn in short and musty straw?
Alas, she hath from France too long been chased, And all her husbandry doth lie on heaps, Corrupting in its own fertility.;She has been too long chased from France, and her husbandry lies on heaps, causing it to collapse.
And we understand him well, How he comes o'er us with our wilder days, Not measuring what use we made of them.;We understand him well, how he comes to us with our wilder days, not measuring what we made of them.
And I know not what’s spent in the search.;I know not what is spent in the search.
And here’s another, Writ in my cousin’s hand, stol'n from her pocket, Containing her affection unto Benedick.;Here is another, Writ in my cousin’s hand, stol'n from her pocket, containing her affection to Benedick.
All myself?;Is that all I can do?
A dear happiness to women.;A dear happiness to women.
And I was going to your lodging, Cassio.;I was going to your hotel, Cassio.
And yours of Helena to me bequeath, Whom I do love and will do till my death.;You have Helena to be the one who will love me till my death.
All blessed secrets, All you unpublished virtues of the earth, Spring with my tears.;All you have blessed secrets, all you have unpublished virtues of the earth, spring with my tears.
All these old witnesses—I cannot err— Tell me thou art my son Antipholus.;All these old witnesses—I cannot err— tell me that you are my son Antipholus.
Are we all met?;Are we all together?
And for that I promised you, I’ll be as good as my word.;I promise you that I will be as good as my word.
And tell me now, sweet friend, what happy gale Blows you to Padua here from old Verona?;Tell me now, sweet friend, what happy gale you are here from Verona?
An if he hear thee, thou wilt anger him.;If he hears you, you will be angry.
Adieu.;Adieu.
And your experience makes you sad.;Your experience makes you sad.
Against my soul’s pure truth why labour you To make it wander in an unknown field?;Why do you want my soul to wander in an unknown field?
An if thou couldst, thou couldst not make him live.;If you could not, you could not make him live.
And till she come, as truly as to heaven I do confess the vices of my blood So justly to your grave ears I’ll present How I did thrive in this fair lady’s love And she in mine.;I will tell you just how I did not thrive in this fair lady’s love and she in mine.
An thou make minstrels of us, look to hear nothing but discords.;If you make minstrels of us, look for nothing but discords.
A devil!;A devil!
Alas, Malvolio, this is not my writing, Though, I confess, much like the character.;Alas, Malvolio, this is not my writing, although I confess I am much like the character.
A most extracting frenzy of mine own From my remembrance clearly banished his.;My remembrance of his life sparked a stale rage.
And so had I, but yet, for fashion sake, I thank you too for your society.;I would have done so, but for fashion sake, I thank you for your society.
And I with him.;I am with him.
Ah, soldier!;Oh, soldier!
And therefore is Love said to be a child, Because in choice he is so oft beguiled.;Love is said to be a child, because he is so oft beguiled by choice.
And here much Orlando.;I am so glad you did.
A plague o' both your houses!;A plague o' both your houses!
And I for no woman.;I am for no woman.
And they are gone.;They are gone.
And I will sing it in the latter end of a play before the duke.;I will sing it in the latter end of a play before the duke.
And where the worser is predominant, Full soon the canker death eats up that plant.;Where the worser is predominant, the canker death soon eats up that plant.
And let his knights have colder looks among you.;Let his knights have colder looks among you.
Alack, what heinous sin is it in me To be ashamed to be my father’s child!;What a heinous sin I am to be ashamed of being my father’s child?
All three of them are desperate.;All three of them are desperate.
And so, God be with him!;God is with him!
A gentle riddance.—Draw the curtains, go.— Let all of his complexion choose me so.;You can do it.
And mine, two hundred.;Mine, two hundred.
About the wood go swifter than the wind, And Helena of Athens look thou find— All fancy-sick she is and pale of cheer, With sighs of love, that costs the fresh blood dear.;You look at Helena of Athens, who is all a little sick and a pale of cheer, with sighs of love, that costs the fresh blood dear.
And here am I, and wood within this wood, Because I cannot meet my Hermia.;I am here, and wood in this wood, because I cannot meet my Hermia.
And all my children?;All my children?
Ah sir, ah sir.;Ah sir, ah sir.
And every object that might make me fear Misfortune to my ventures out of doubt Would make me sad.;Every object that could make me fear Misfortune to my ventures out of doubt would make me sad.
And here stands all your state: Either be gone before the watch be set, Or by the break of day disguised from hence.;Here is your state: either be gone before the watch is set, or by the break of day disguised from hence.
And for the sake of them thou sorrowest for, Do me the favour to dilate at full What hath befall'n of them and thee till now.;For the sake of them you are sorrowful for, do me the favor to dilate at full what has happened to them and you.
All comfort that the dark night can afford Be to thy person, noble father-in-law.;All comfort is given to your noble father-in-law.
And hath given countenance to his speech, my lord, With almost all the holy vows of heaven.;He has given his praises to his speech, my lord, with almost all the holy vows of heaven.
And in the morn I’ll bring you to your ship and so to Naples, Where I have hope to see the nuptial Of these our dear-belovèd solemnized, And thence retire me to my Milan, where Every third thought shall be my grave.;I will bring you to your ship and so to Naples, where I hope to see the nuptial of these dear-beloved solemnized.
Approach, my Ariel, come.;Come on, Ariel.
And you.;You.
And is ’t not to be damned To let this canker of our nature come In further evil?;Isn’t it not damning to let this canker of our nature come into further evil?
Alas, you know not.;You know it.
And let us do it with no show of fear, No, with no more than if we heard that England Were busied with a Whitsun morris-dance.;Let us do it with no fear, no, with no fear, and nothing more than if we heard that England was busied with a Whitsun morris-dance.
Above my fortunes, yet my state is well.;My state is well.
And most poor matters Point to rich ends.;Most poor matters are rich.
Against all rules of nature, and must be driven To find out practices of cunning hell Why this should be.;It is not a good idea to do so.
And, but for ceremony, such a wretch, Winding up days with toil and nights with sleep, Had the forehand and vantage of a king.;For a ceremony, a wretch, letting you sleep and sleep, had the vantage of a king.
And therefore, like herself—wise, fair and true— Shall she be placèd in my constant soul.;So, like herself, wise, fair and true, she will be placèd in my constant soul.
And then the justice, In fair round belly with good capon lined, With eyes severe and beard of formal cut, Full of wise saws and modern instances; And so he plays his part.;He is a man with a good capon lined belly, with eyes severe and beard of formal cut, full of wise saws and modern instances.
And from hence I go To make these doubts all even.;From here I will make all these doubts even more clear.
All for our vantage.;All for our advantage.
And then give them great meals of beef and iron and steel, they will eat like wolves and fight like devils.;Give them great meals of beef and iron and steel, they will eat like wolves and fight like devils.
Alack, for pity!;Oh, sorry!
And even for that do I love you the more.;I love you the more.
And yet my sky shall not want.;I will not want to see my sky.
And, for thou wast a spirit too delicate To act her earthy and abhorred commands, Refusing her grand hests, she did confine thee, By help of her more potent ministers And in her most unmitigable rage, Into a cloven pine, within which rift Imprisoned thou didst painfully remain A dozen years; within which space she died And left thee there, where thou didst vent thy groans As fast as mill wheels strike.;You were too delicate to act her earthy and abhorred commands, and she confined you, with the help of her more powerful ministers, into a cloven pine, in which rift Imprisoned you painful
And to run away from the Jew I should be ruled by the fiend, who, saving your reverence, is the devil himself.;To run away from the Jew, I should be ruled by the fiend, who, saving your reverence, is the devil himself.
Any strange beast there makes a man.;Any strange beast there makes a man.
Are you so gospeled To pray for this good man and for his issue, Whose heavy hand hath bowed you to the grave And beggared yours forever?;Are you so gospeled to pray for this good man and for his issue, who has bowed you to the grave and beggared you forever?
Ah, but I think him better than I say, And yet would herein others' eyes were worse.;I think he is better than I say.
A mighty man of Pisa.;A mighty man of Pisa.
And the tears of it are wet.;The tears of it are wet.
And when I rear my hand, do you the like, To fall it on Gonzalo.;When I raise my hand, do you the same, to fall it on Gonzalo.
And as I wooed for thee to obtain her, I will join with thee to disgrace her.;As I wooed for you to get her, I will join you to shame her.
Anything that’s mended is but patched.;Anything that is mended is only patched up.
And what say’st thou then to my love?;What do you mean to my love?
An ’twere to me, I should be mad at it.;If I had a bad idea, I would be mad at it.
Are yet two Romans living such as these?;Are there two Romans who live as well?
And out of doubt you do me now more wrong In making question of my uttermost Than if you had made waste of all I have.;You do me more wrong now than if you had wasted all I have.
A good knave.;A good knave.
Almost at odds with morning, which is which.;It is almost morning, which is what.
Ah, that’s a foul fault.;That is a bad fault.
And, pretty fool, it stinted and said “ay.” Enough of this.;It was a fool, and he said “ay.”
Alas, alas!;Oh, sorry!
Ariel, thy charge Exactly is performed.;Ariel, your charge is exactly what you are doing.
And who is England’s king but great York’s heir?;Who is England’s king but great York’s heir?
And she can weep, sir, weep.;She can weep, sir.
A holy day shall this be kept hereafter.;It will be a holy day.
Ah, cut my lace asunder, That my pent heart may have some scope to beat, Or else I swoon with this dead-killing news!;I will cut my lace asunder, so my pent heart can have some room to beat, or I will swoon with this dead-killing news!
And why, sir, must they so?;Why, sir, do they?
Alas, sir, it is worse for me than so, For I have bills for money by exchange From Florence, and must here deliver them.;I have bills for money by exchange from Florence, and I have to deliver them here.
A lantern, slaughtered youth, For here lies Juliet, and her beauty makes This vault a feasting presence full of light.;Juliet is a slaughtered youth lantern, and her beauty makes this vault a feasting presence full of light.
Are you content to stay?;Are you content to stay?
And so am I for Rosalind.;I am for Rosalind.
And to deal plainly I fear I am not in my perfect mind.;I am not in my perfect mind.
A grave?;A grave?
A love song, a love song.;A love song, a love song.
And for I know she taketh most delight In music, instruments, and poetry, Schoolmasters will I keep within my house, Fit to instruct her youth.;I will keep my house, Fit, in my house to instruct her youth.
Answer me in one word.;Answer me in one word.
A right fair mark, fair coz, is soonest hit.;The right mark, fair coz, is the first hit.
And do you now strew flowers in his way That comes in triumph over Pompey’s blood?;Do you now strew flowers in Pompey’s way that comes in triumph over Pompey’s blood?
All things in common nature should produce Without sweat or endeavor.;All things should be done in common without sweat or effort.
And yet I would not be thee, nuncle.;I would not be you, nuncle.
And that’s but unwholesome food, they say.;That is not a healthy food, they say.
And what have kings that privates have not too, Save ceremony, save general ceremony?;What have kings that privates have not too, Save ceremony, Save general ceremony?
Ambassadors from Harry King of England Do crave admittance to your Majesty.;Ambassadors from Harry King of England crave acceptance to your Majesty.
Advise the duke where you are going, to a most festinate preparation.;Ask the duke where you are going, to prepare for the most difficult preparation.
And may you prove, sir, master of your art.;You are a master of your art.
About your years, my lord.;About your years, my lord.
A messenger from the galleys.;A messenger from the galleys.
And cries aloud, “Tarry, my cousin Suffolk.;He says, “Tarry, my cousin Suffolk.
A friend of Antony’s.;A friend of Antony’s.
All three Now marry in an instant.;All three of us are married in a moment.
And you, sir.;You, sir.
An if he be not fought withal, my lord, Let us not live in France.;If he is not fought withal, my lord, let us not live in France.
A strange fish!;A strange fish!
Amen, say we.;Amen, say we.
And so it is.;It is.
And sometime lurk I in a gossip’s bowl In very likeness of a roasted crab, And when she drinks, against her lips I bob And on her withered dewlap pour the ale.;I bob and bob her withered dewlap over her head.
An if you plead as well for them As I can say “nay” to thee for myself, No doubt we bring it to a happy issue.;If you plead for them as well, I can say “nay” to you, and we will certainly bring it to a happy issue.
A soothsayer bids you beware the ides of March.;A soothsayer offers you a warning against the ides of March.
A grievous fault.—Say, woman, didst thou so?;You are a grievous woman.
Alas, good Cassio!;Good Cassio!
And so he fell.;He fell.
And do it with all thy heart.;Do it with all your heart.
A proper man.;A good man.
And yet she’ll kneel and pray, I have seen her do ’t.;She will kneel and pray, I have seen her do it.
Alas the day!;It is the day of the day!
And what said Surrey then?;What was Surrey saying then?
And so she did.;She did.
An honest mind and plain, he must speak truth.;He is honest and clear.
A horse, a horse, my kingdom for a horse!;A horse, a horse, my kingdom for a horse.
And fair she is, if that mine eyes be true.;She is fair, if that is true.
And so it is.;It is.
And I do hope good days and long to see.;I hope you have good days and long to see.
Alack, what noise is this?;What noise is this?
Anon, as patient as the female dove When that her golden couplets are disclosed, His silence will sit drooping.;When she is revealed, his silence will be drooping.
An thou let part so, Sir Andrew, would thou mightst never draw sword again.;If you let it go, Sir Andrew, you would never have to draw a sword again.
A fair woman!;A fair woman!
An eagle, madam, Hath not so green, so quick, so fair an eye As Paris hath.;An eagle, madam, Hath not so green, so quick, so fair an eye as Paris has.
Along with them They brought one Pinch, a hungry, lean-faced villain, A mere anatomy, a mountebank, A threadbare juggler, and a fortune-teller, A needy, hollow-eyed, sharp-looking wretch, A living dead man.;Along with them, they brought one Pinch, a hungry, lean-faced villain, a simple anatomy, a mountebank, a threadbare juggler, and a fortune-teller, 
Andrew Aguecheek”;Andrew Aguecheek.
And you are well met, Signior Hortensio.;You are well met, Signior Hortensio.
And indeed, my lord, The wretched animal heaved forth such groans That their discharge did stretch his leathern coat Almost to bursting, and the big round tears Coursed one another down his innocent nose In piteous chase.;My lord, the wretched animal sat in such a groan that his coat slid fast to bursting and the tears shook his innocent nose.
